length,path,min_leg_kzt,total_kzt
6,100000004070318100 -> 100000006866783100 -> 100000001660397100 -> 100000008413748100 -> 100000008304139100 -> 100000000437046100 -> 100000004070318100,13000.0,263391.75
6,100000008413748100 -> 100000008304139100 -> 100000008477350100 -> 100000003968044100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,264391.75
6,100000008413748100 -> 100000008304139100 -> 100000008477350100 -> 100000005910114100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,501982.75
6,100000008413748100 -> 100000008304139100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000001660397100 -> 100000008413748100,13000.0,501070.75
6,100000008413748100 -> 100000008304139100 -> 100000008477350100 -> 100000008086440100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,392024.75
6,100000008413748100 -> 100000008304139100 -> 100000001857829100 -> 100000003880331100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,818391.75
6,100000004070318100 -> 100000006866783100 -> 100000002306369100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,13000.0,250887.55
6,100000008413748100 -> 100000008304139100 -> 100000005782781100 -> 100000004847758100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,172108.75
5,100000008413748100 -> 100000008304139100 -> 100000001857829100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,146391.75
6,100000004070318100 -> 100000006866783100 -> 100000008686313100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,13000.0,437502.55
6,100000004070318100 -> 100000006866783100 -> 100000007639767100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,13000.0,278089.55
6,100000004070318100 -> 100000006866783100 -> 100000004390333100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,13000.0,262572.55
6,100000008413748100 -> 100000008304139100 -> 100000006866783100 -> 100000008686313100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,493072.75
4,100000008413748100 -> 100000008304139100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,227391.75
6,100000004070318100 -> 100000004400305100 -> 100000004390333100 -> 100000006866783100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,13000.0,160428.55
6,100000008413748100 -> 100000008304139100 -> 100000008603629100 -> 100000008686313100 -> 100000006866783100 -> 100000001660397100 -> 100000008413748100,13000.0,341184.75
5,100000008587459100 -> 100000006866783100 -> 100000001660397100 -> 100000008413748100 -> 100000008304139100 -> 100000008587459100,13000.0,202891.75
6,100000004070318100 -> 100000004400305100 -> 100000008686313100 -> 100000006866783100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,13000.0,212138.55
4,100000004070318100 -> 100000006866783100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,13000.0,146821.55
6,100000008413748100 -> 100000008304139100 -> 100000006866783100 -> 100000004847758100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,273166.75
6,100000004070318100 -> 100000004400305100 -> 100000002723538100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,13000.0,191621.55
6,100000008413748100 -> 100000008304139100 -> 100000006866783100 -> 100000002306369100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,306457.75
6,100000008413748100 -> 100000008304139100 -> 100000006866783100 -> 100000007639767100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,333659.75
6,100000008413748100 -> 100000008304139100 -> 100000000437046100 -> 100000007639767100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100,13000.0,224509.75
3,100000008636603100 -> 100000003016635100 -> 100000000667713100 -> 100000008636603100,12750.0,162695.0
2,100000008636603100 -> 100000000667713100 -> 100000008636603100,12750.0,25500.0
6,100000005910114100 -> 100000002957787100 -> 100000008636603100 -> 100000003016635100 -> 100000008003034100 -> 100000008346837100 -> 100000005910114100,12201.0,244476.0
2,100000003888271100 -> 100000000580561100 -> 100000003888271100,12177.0,30857.0
6,100000008686313100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000003968044100 -> 100000008603629100 -> 100000008686313100,12000.0,291093.0
6,100000008686313100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000008603629100 -> 100000008686313100,12000.0,528684.0
6,100000004847758100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000005782781100 -> 100000004847758100,12000.0,293672.0
6,100000008686313100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000007639767100 -> 100000008603629100 -> 100000008686313100,12000.0,269648.0
4,100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000008603629100,12000.0,414891.0
6,100000008686313100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000007639767100 -> 100000000437046100 -> 100000008686313100,12000.0,1250688.0
6,100000004070318100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000007639767100 -> 100000000437046100 -> 100000004070318100,12000.0,220731.0
5,100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000001857829100 -> 100000008603629100,12000.0,257302.0
6,100000008686313100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000008086440100 -> 100000008603629100 -> 100000008686313100,12000.0,418726.0
6,100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000004390333100 -> 100000008603629100,12000.0,529730.0
6,100000004351795100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000004351795100,12000.0,567383.0
6,100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000002306369100 -> 100000008603629100,12000.0,518045.0
6,100000008686313100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000008086440100 -> 100000000437046100 -> 100000008686313100,12000.0,1425616.0
4,100000008086440100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000008086440100,12000.0,304933.0
6,100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000001857829100 -> 100000003880331100 -> 100000008603629100,12000.0,929302.0
4,100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000001660397100,12000.0,413979.0
6,100000004070318100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000004070318100,12000.0,511830.0
6,100000008086440100 -> 100000000437046100 -> 100000007639767100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000008086440100,12000.0,408651.0
6,100000004070318100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000008086440100 -> 100000000437046100 -> 100000004070318100,12000.0,395659.0
6,100000008686313100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000007639767100 -> 100000000437046100 -> 100000008686313100,12000.0,1268088.0
6,100000008686313100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000008686313100,12000.0,704660.0
4,100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000007639767100 -> 100000008603629100,12000.0,155855.0
6,100000008686313100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000008086440100 -> 100000000437046100 -> 100000008686313100,12000.0,1443016.0
6,100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000008111003100 -> 100000003796063100 -> 100000006866783100 -> 100000001660397100,12000.0,330783.0
6,100000004847758100 -> 100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000004847758100,12000.0,484754.0
6,100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000007639767100 -> 100000008603629100,12000.0,545247.0
6,100000004070318100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000007639767100 -> 100000000437046100 -> 100000004070318100,12000.0,272605.0
6,100000004070318100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000008086440100 -> 100000000437046100 -> 100000004070318100,12000.0,447533.0
4,100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000003968044100 -> 100000008603629100,12000.0,177300.0
6,100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000008304139100 -> 100000008603629100,12000.0,606546.0
6,100000004070318100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000007639767100 -> 100000000437046100 -> 100000004070318100,11000.0,252800.0
4,100000004351795100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004351795100,11000.0,210060.0
6,100000004070318100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004390333100 -> 100000000437046100 -> 100000004070318100,11000.0,325533.0
6,100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004390333100 -> 100000000437046100 -> 100000007639767100 -> 100000008603629100,11000.0,338525.0
6,100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004390333100 -> 100000008477350100 -> 100000007639767100 -> 100000008603629100,11000.0,266962.0
6,100000004070318100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,11000.0,151603.55
2,100000001600934100 -> 100000005140601100 -> 100000001600934100,11000.0,191300.0
6,100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004390333100 -> 100000008477350100 -> 100000005910114100 -> 100000008603629100,11000.0,525998.0
6,100000004070318100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008686313100 -> 100000000437046100 -> 100000004070318100,11000.0,434163.0
4,100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004390333100 -> 100000008603629100,11000.0,172407.0
6,100000008686313100 -> 100000008477350100 -> 100000003968044100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008686313100,11000.0,453637.0
6,100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004390333100 -> 100000008477350100 -> 100000003968044100 -> 100000008603629100,11000.0,288407.0
6,100000008686313100 -> 100000008477350100 -> 100000005910114100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008686313100,11000.0,691228.0
6,100000004070318100 -> 100000004400305100 -> 100000005910114100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004070318100,11000.0,476973.0
6,100000004070318100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004351795100 -> 100000000437046100 -> 100000004070318100,11000.0,788186.0
4,100000004070318100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004070318100,11000.0,154507.0
6,100000008443341100 -> 100000008477350100 -> 100000007639767100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008443341100,11000.0,222711.0
6,100000008686313100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004390333100 -> 100000000437046100 -> 100000008686313100,11000.0,1372890.0
6,100000008686313100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000007639767100 -> 100000000437046100 -> 100000008686313100,11000.0,1300157.0
6,100000008443341100 -> 100000008477350100 -> 100000003968044100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008443341100,11000.0,244156.0
6,100000008086440100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008443341100 -> 100000008477350100 -> 100000008086440100,11000.0,371789.0
4,100000008686313100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008686313100,11000.0,347337.0
6,100000008686313100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004403675100 -> 100000000331309100 -> 100000008686313100,11000.0,601820.0
6,100000008443341100 -> 100000008477350100 -> 100000005910114100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008443341100,11000.0,481747.0
6,100000008086440100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000002306369100 -> 100000008477350100 -> 100000008086440100,11000.0,438455.0
5,100000008686313100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008137435100 -> 100000008686313100,11000.0,217462.0
6,100000008686313100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004351795100 -> 100000000437046100 -> 100000008686313100,11000.0,1835543.0
6,100000004070318100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008304139100 -> 100000000437046100 -> 100000004070318100,11000.0,233349.0
6,100000008686313100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008304139100 -> 100000000437046100 -> 100000008686313100,11000.0,1280706.0
6,100000008086440100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004390333100 -> 100000008477350100 -> 100000008086440100,11000.0,416040.0
6,100000008686313100 -> 100000000437046100 -> 100000007639767100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008686313100,11000.0,447155.0
6,100000004070318100 -> 100000004400305100 -> 100000002723538100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004070318100,11000.0,251181.0
6,100000008086440100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000008086440100,11000.0,361589.0
6,100000008086440100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008304139100 -> 100000008477350100 -> 100000008086440100,11000.0,413856.0
4,100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000007639767100 -> 100000008603629100,11000.0,187924.0
6,100000008686313100 -> 100000008477350100 -> 100000007639767100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000008686313100,11000.0,432192.0
