gid,knowledge_state,hop_from_seed,inbound_known,outbound_known,confidence,limitation
100000001330595100,fully_observed,2,True,True,0.96,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000001330685100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000001339466100,inbound_only,2,True,True,0.85,"30,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001346560100,fully_observed,2,True,True,0.96,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000001362940100,inbound_only,1,True,True,0.85,"81,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001363952100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000001373265100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000001378288100,truncated_at_depth,4,True,False,0.38,"At the four-hop crawl boundary: 268,000 KZT arrived from 1 payer and where it went next was never collected."
100000001379511100,inbound_only,3,True,True,0.85,"55,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001380054100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000001380107100,inbound_only,3,True,True,0.85,"6,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001380986100,inbound_only,2,True,True,0.85,"70,170 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001382002100,fully_observed,2,True,True,0.96,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000001384826100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000001386612100,inbound_only,2,True,True,0.85,"62,264 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001389255100,inbound_only,1,True,True,0.85,"16,136 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001411870100,inbound_only,1,True,True,0.85,"900,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001415126100,inbound_only,0,True,True,0.79,"Seed account with no observed outgoing transfer; the 1 payer visible are return traffic from inside the crawl, not its funding side."
100000001418900100,inbound_only,2,True,True,0.85,"40,140 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001420847100,inbound_only,2,True,True,0.85,"20,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001427082100,fully_observed,3,True,True,0.773,"Both directions observed, but 83% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000001429930100,inbound_only,0,True,True,0.79,"Seed account with no observed outgoing transfer; the 1 payer visible are return traffic from inside the crawl, not its funding side."
100000001439416100,fully_observed,3,True,True,0.911,"Both directions observed, but 14% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000001445848100,fully_observed,3,True,True,0.915,"Both directions observed, but 12% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000001463701100,inbound_only,1,True,True,0.85,"621,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001471706100,truncated_at_depth,4,True,False,0.38,"At the four-hop crawl boundary: 377,000 KZT arrived from 1 payer and where it went next was never collected."
100000001477796100,inbound_only,1,True,True,0.85,"182,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001484381100,inbound_only,3,True,True,0.85,"95,585 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001490461100,fully_observed,2,True,True,0.92,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000001498732100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 5,500 KZT arrived from 1 payer and where it went next was never collected."
100000001524952100,inbound_only,1,True,True,0.85,"103,807 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001526235100,fully_observed,2,True,True,0.874,"Both directions observed, but 43% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000001527186100,inbound_only,1,True,True,0.85,"678,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001530709100,inbound_only,3,True,True,0.85,"53,961 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001530740100,inbound_only,2,True,True,0.85,"15,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001530983100,fully_observed,1,True,True,0.924,"Both directions observed, but 28% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000001533161100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 100,000 KZT arrived from 1 payer and where it went next was never collected."
100000001534244100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000001537524100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 150,000 KZT arrived from 1 payer and where it went next was never collected."
100000001538095100,inbound_only,3,True,True,0.85,"280,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001541418100,inbound_only,2,True,True,0.85,"96,900 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001549194100,inbound_only,3,True,True,0.85,"46,500 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001550388100,inbound_only,1,True,True,0.85,"50,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001550419100,inbound_only,3,True,True,0.85,"23,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001554432100,inbound_only,1,True,True,0.85,"53,920 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001557930100,inbound_only,2,True,True,0.85,"34,610 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001567366100,inbound_only,1,True,True,0.85,"824,070 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001578517100,inbound_only,2,True,True,0.85,"30,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001584286100,inbound_only,2,True,True,0.85,"738,699 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001590795100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 5,060 KZT arrived from 1 payer and where it went next was never collected."
100000001597424100,inbound_only,3,True,True,0.85,"48,100 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000001597505100,fully_observed,2,True,True,0.92,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000001598625100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 25,000 KZT arrived from 1 payer and where it went next was never collected."
