formation_id,kind,n_members,n_seeds,min_hop_from_seed,kzt_through,kzt_retained_share,breaking_point_gid,breaking_point_method,breaking_point_effect,score,rank,hypothesis,evidence
BRG-115,bridge,7,3,0,4710799.0,0.943,100000003404627100,articulation,6.0,0.5557,67,"These 6 accounts reach the rest of their community only through 100000003404627100, whose removal would detach 6 of them from 4,710,799 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=7, seeds=3, hop=0, through=4,710,799 KZT, retained=0.94; break 100000003404627100 by articulation cuts 6 of 6 members; fragility=1.00, score=0.5557"
LOOP-294,reciprocal_loop,4,1,0,13378627.75,0.0192,100000008304139100,flow,213668.0,0.5549,68,"These 4 accounts return funds to each other, 13,378,628 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=13,378,628 KZT, retained=0.02; break 100000008304139100 by flow stops 213,668 of 256,686 KZT internal; fragility=0.83, score=0.5549"
LOOP-295,reciprocal_loop,4,1,0,12349969.0,0.0219,100000008587459100,flow,228007.0,0.5541,69,"These 4 accounts return funds to each other, 12,349,969 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=12,349,969 KZT, retained=0.02; break 100000008587459100 by flow stops 228,007 of 271,025 KZT internal; fragility=0.84, score=0.5541"
FAN-020,fan_out,20,1,0,1782304.0,0.4996,100000008680731100,articulation,19.0,0.5537,70,"One account spreads 1,782,304 KZT across 19 receivers, every one of them observed to the end with no onward transfer in the window, 50% of the money staying inside the set, which is worth checking as a dispersal point before the receivers are treated separately.","fan_out: n=20, seeds=1, hop=0, through=1,782,304 KZT, retained=0.50; receivers=19 observed/0 at crawl boundary; break 100000008680731100 by articulation cuts 19 of 19 members; fragility=1.00, score=0.5537"
LOOP-347,reciprocal_loop,2,1,0,6501608.75,0.0258,100000006866783100,flow,167567.0,0.5534,71,"These 2 accounts return funds to each other, 6,501,609 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=1, hop=0, through=6,501,609 KZT, retained=0.03; break 100000006866783100 by flow stops 167,567 of 167,567 KZT internal; fragility=1.00, score=0.5534"
BRG-078,bridge,23,1,0,6575982.0,0.8829,100000003854444100,articulation,22.0,0.5533,72,"These 22 accounts reach the rest of their community only through 100000003854444100, whose removal would detach 22 of them from 6,575,982 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=23, seeds=1, hop=0, through=6,575,982 KZT, retained=0.88; break 100000003854444100 by articulation cuts 22 of 22 members; fragility=1.00, score=0.5533"
BRG-015,bridge,42,1,0,7962078.0,0.6456,100000000343175100,articulation,41.0,0.5529,73,"These 41 accounts reach the rest of their community only through 100000000343175100, whose removal would detach 41 of them from 7,962,078 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=42, seeds=1, hop=0, through=7,962,078 KZT, retained=0.65; break 100000000343175100 by articulation cuts 41 of 41 members; fragility=1.00, score=0.5529"
LOOP-156,reciprocal_loop,4,1,0,13672347.0,0.0365,100000008686313100,flow,404474.0,0.5527,74,"These 4 accounts return funds to each other, 13,672,347 KZT touching the set with 4% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=13,672,347 KZT, retained=0.04; break 100000008686313100 by flow stops 404,474 of 498,540 KZT internal; fragility=0.81, score=0.5527"
LOOP-115,reciprocal_loop,4,1,0,13171064.75,0.0303,100000008304139100,flow,326567.0,0.5522,75,"These 4 accounts return funds to each other, 13,171,065 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=13,171,065 KZT, retained=0.03; break 100000008304139100 by flow stops 326,567 of 399,167 KZT internal; fragility=0.82, score=0.5522"
LOOP-188,reciprocal_loop,4,1,0,7068940.51,0.0259,100000006866783100,flow,169725.0,0.5519,76,"These 4 accounts return funds to each other, 7,068,941 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=7,068,941 KZT, retained=0.03; break 100000006866783100 by flow stops 169,725 of 183,325 KZT internal; fragility=0.93, score=0.5519"
BRG-014,bridge,115,0,1,33862123.08,0.7001,100000000331309100,articulation,114.0,0.5518,77,"These 114 accounts reach the rest of their community only through 100000000331309100, whose removal would detach 114 of them from 33,862,123 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=115, seeds=0, hop=1, through=33,862,123 KZT, retained=0.70; break 100000000331309100 by articulation cuts 114 of 114 members; fragility=1.00, score=0.5518"
CHN-015,chain,4,1,0,1259750.0,0.7352,100000001380054100,dominator,2.0,0.5516,78,"Funds appear to move through 4 accounts in sequence starting 0 hop(s) from a known client, 1,259,750 KZT touching the run and 74% of it staying inside, which is consistent with a transit route and worth checking step by step.","chain: n=4, seeds=1, hop=0, through=1,259,750 KZT, retained=0.74; break 100000001380054100 by dominator cuts 2 of 3 members; fragility=0.67, score=0.5516"
LOOP-364,reciprocal_loop,2,2,0,3388461.0,0.0862,100000008314203100,flow,292000.0,0.5516,79,"These 2 accounts return funds to each other, 3,388,461 KZT touching the set with 9% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=2, hop=0, through=3,388,461 KZT, retained=0.09; break 100000008314203100 by flow stops 292,000 of 292,000 KZT internal; fragility=1.00, score=0.5516"
LOOP-093,reciprocal_loop,4,1,0,11775625.0,0.0222,100000001609499100,flow,218457.0,0.5511,80,"These 4 accounts return funds to each other, 11,775,625 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=11,775,625 KZT, retained=0.02; break 100000001609499100 by flow stops 218,457 of 261,475 KZT internal; fragility=0.84, score=0.5511"
LOOP-281,reciprocal_loop,4,1,0,12156469.0,0.0138,100000006866783100,flow,138769.0,0.55,81,"These 4 accounts return funds to each other, 12,156,469 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=12,156,469 KZT, retained=0.01; break 100000006866783100 by flow stops 138,769 of 167,576 KZT internal; fragility=0.83, score=0.5500"
LOOP-005,reciprocal_loop,4,1,0,14391154.55,0.0211,100000004070318100,flow,239725.0,0.5486,82,"These 4 accounts return funds to each other, 14,391,155 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=14,391,155 KZT, retained=0.02; break 100000004070318100 by flow stops 239,725 of 303,725 KZT internal; fragility=0.79, score=0.5486"
LOOP-253,reciprocal_loop,4,1,0,12276550.55,0.0192,100000004070318100,flow,192525.0,0.5486,83,"These 4 accounts return funds to each other, 12,276,551 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=12,276,551 KZT, retained=0.02; break 100000004070318100 by flow stops 192,525 of 235,543 KZT internal; fragility=0.82, score=0.5486"
LOOP-341,reciprocal_loop,4,1,0,11290408.75,0.0245,100000008304139100,flow,227567.0,0.5469,84,"These 4 accounts return funds to each other, 11,290,409 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=11,290,409 KZT, retained=0.02; break 100000008304139100 by flow stops 227,567 of 276,890 KZT internal; fragility=0.82, score=0.5469"
LOOP-261,reciprocal_loop,2,1,0,5396230.55,0.0277,100000004070318100,flow,149725.0,0.5467,85,"These 2 accounts return funds to each other, 5,396,231 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=1, hop=0, through=5,396,231 KZT, retained=0.03; break 100000004070318100 by flow stops 149,725 of 149,725 KZT internal; fragility=1.00, score=0.5467"
LOOP-340,reciprocal_loop,2,1,0,5666988.0,0.0058,100000006866783100,flow,33018.0,0.5467,86,"These 2 accounts return funds to each other, 5,666,988 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=1, hop=0, through=5,666,988 KZT, retained=0.01; break 100000006866783100 by flow stops 33,018 of 33,018 KZT internal; fragility=1.00, score=0.5467"
LOOP-250,reciprocal_loop,4,1,0,11852911.55,0.0268,100000006866783100,flow,255476.0,0.5454,87,"These 4 accounts return funds to each other, 11,852,912 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=11,852,912 KZT, retained=0.03; break 100000006866783100 by flow stops 255,476 of 317,083 KZT internal; fragility=0.81, score=0.5454"
LOOP-285,reciprocal_loop,2,1,0,5252156.0,0.0201,100000004390333100,flow,105751.0,0.5451,88,"These 2 accounts return funds to each other, 5,252,156 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=1, hop=0, through=5,252,156 KZT, retained=0.02; break 100000004390333100 by flow stops 105,751 of 105,751 KZT internal; fragility=1.00, score=0.5451"
LOOP-061,reciprocal_loop,3,1,0,10219183.0,0.0172,100000003016635100,flow,149945.0,0.5447,89,"These 3 accounts return funds to each other, 10,219,183 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=1, hop=0, through=10,219,183 KZT, retained=0.02; break 100000003016635100 by flow stops 149,945 of 175,445 KZT internal; fragility=0.85, score=0.5447"
LOOP-346,reciprocal_loop,3,1,0,8178384.0,0.0451,100000008686313100,flow,324681.0,0.5445,90,"These 3 accounts return funds to each other, 8,178,384 KZT touching the set with 5% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=1, hop=0, through=8,178,384 KZT, retained=0.05; break 100000008686313100 by flow stops 324,681 of 368,587 KZT internal; fragility=0.88, score=0.5445"
LOOP-017,reciprocal_loop,4,1,0,15244744.55,0.0556,100000000437046100,flow,632000.0,0.5443,91,"These 4 accounts return funds to each other, 15,244,745 KZT touching the set with 6% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=15,244,745 KZT, retained=0.06; break 100000000437046100 by flow stops 632,000 of 848,129 KZT internal; fragility=0.75, score=0.5443"
LOOP-058,reciprocal_loop,4,0,2,16316020.0,0.6342,100000002224132100,flow,10155300.0,0.5442,92,"These 4 accounts return funds to each other, 16,316,020 KZT touching the set with 63% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=2, through=16,316,020 KZT, retained=0.63; break 100000002224132100 by flow stops 10,155,300 of 10,347,800 KZT internal; fragility=0.98, score=0.5442"
LOOP-254,reciprocal_loop,4,1,0,13075070.3,0.0311,100000006866783100,flow,317292.0,0.5442,93,"These 4 accounts return funds to each other, 13,075,070 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=13,075,070 KZT, retained=0.03; break 100000006866783100 by flow stops 317,292 of 406,193 KZT internal; fragility=0.78, score=0.5442"
CHN-032,chain,4,1,0,2456074.0,0.1421,100000004007116100,flow,263960.0,0.5441,94,"Funds appear to move through 4 accounts in sequence starting 0 hop(s) from a known client, 2,456,074 KZT touching the run and 14% of it staying inside, which is consistent with a transit route and worth checking step by step.","chain: n=4, seeds=1, hop=0, through=2,456,074 KZT, retained=0.14; break 100000004007116100 by flow stops 263,960 of 348,960 KZT internal; fragility=0.76, score=0.5441"
LOOP-053,reciprocal_loop,4,0,2,16316020.0,0.6201,100000002224132100,flow,9960300.0,0.5436,95,"These 4 accounts return funds to each other, 16,316,020 KZT touching the set with 62% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=2, through=16,316,020 KZT, retained=0.62; break 100000002224132100 by flow stops 9,960,300 of 10,117,800 KZT internal; fragility=0.98, score=0.5436"
LOOP-256,reciprocal_loop,4,1,0,13297229.55,0.0412,100000006866783100,flow,423006.0,0.5436,96,"These 4 accounts return funds to each other, 13,297,230 KZT touching the set with 4% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=13,297,230 KZT, retained=0.04; break 100000006866783100 by flow stops 423,006 of 548,223 KZT internal; fragility=0.77, score=0.5436"
